Score
-647.0
-518.0
-514.0
-492.0
-544.0
-554.0
-481.0
-482.0
-485.0
-519.0
-474.0
-521.0
-479.0
-480.0
-460.0
-492.0
-497.0
-482.0
-478.0
-559.0
-514.0
-509.0
-553.0
-498.0
-493.0
-566.0
-518.0
-574.0
-515.0
-542.0
-481.0
-498.0
-475.0
-485.0
-433.0
-467.0
-509.0
-551.0
-504.0
-558.0
-572.0
-591.0
-554.0
-469.0
-476.0
-605.0
-536.0
-481.0
-454.0
-512.0
-478.0
-820.0
-527.0
-563.0
-480.0
-682.0
-540.0
-541.0
-568.0
-695.0
-513.0
-513.0
-588.0
-530.0
-559.0
-467.0
-499.0
-492.0
-554.0
-449.0
-521.0
-491.0
-496.0
-551.0
-505.0
-478.0
-611.0
-492.0
-618.0
-530.0
-506.0
-508.0
-612.0
-440.0
-548.0
-479.0
-441.0
-434.0
-492.0
-531.0
-487.0
-508.0
-524.0
-573.0
-474.0
-507.0
-504.0
-564.0
-521.0
-664.0
-487.0
-431.0
-511.0
-443.0
-473.0
-477.0
-536.0
-474.0
-446.0
-538.0
-690.0
-487.0
-500.0
-510.0
-499.0
-452.0
-439.0
-526.0
-498.0
-499.0
-455.0
-519.0
-500.0
-436.0
-473.0
-564.0
-451.0
-485.0
-657.0
-450.0
-477.0
-723.0
-525.0
-467.0
-433.0
-453.0
-491.0
-528.0
-494.0
-487.0
-599.0
-449.0
-522.0
-461.0
-458.0
-539.0
-484.0
-512.0
-505.0
-654.0
-493.0
-519.0
-614.0
-453.0
-565.0
-519.0
-481.0
-495.0
-425.0
-483.0
-522.0
-549.0
-475.0
-503.0
-539.0
-454.0
-612.0
-550.0
-513.0
-444.0
-564.0
-459.0
-506.0
-429.0
-546.0
-467.0
-503.0
-462.0
-509.0
-622.0
-472.0
-471.0
-496.0
-464.0
-495.0
-534.0
-522.0
-609.0
-544.0
-424.0
-443.0
-515.0
-497.0
-458.0
-436.0
-557.0
-482.0
-581.0
-527.0
-544.0
-445.0
-513.0
-444.0
-496.0
-540.0
-617.0
-476.0
-667.0
-538.0
-429.0
-469.0
-593.0
-543.0
-661.0
-441.0
-582.0
-437.0
-546.0
-533.0
-572.0
-455.0
-595.0
-565.0
-483.0
-493.0
-551.0
-707.0
-442.0
-457.0
-519.0
-465.0
-619.0
-443.0
-474.0
-564.0
-430.0
-471.0
-542.0
-444.0
-421.0
-450.0
-448.0
-532.0
-555.0
-596.0
-439.0
-437.0
-460.0
-421.0
-454.0
-507.0
-430.0
-430.0
-490.0
-468.0
-470.0
-450.0
-451.0
-539.0
-542.0
-436.0
-451.0
-500.0
-525.0
-530.0
-548.0
-506.0
-434.0
-491.0
-455.0
-512.0
-490.0
-588.0
-497.0
-481.0
-498.0
-531.0
-680.0
-605.0
-472.0
-472.0
-532.0
-505.0
-584.0
-489.0
-639.0
-430.0
-449.0
-497.0
-464.0
-463.0
-477.0
-436.0
-455.0
-469.0
-518.0
-502.0
-444.0
-483.0
-459.0
-540.0
-494.0
-621.0
-787.0
-450.0
-494.0
-520.0
-491.0
-486.0
-480.0
-429.0
-453.0
-542.0
-490.0
-454.0
-448.0
-478.0
-512.0
-580.0
-446.0
-541.0
-625.0
-433.0
-470.0
-515.0
-428.0
-446.0
-487.0
-531.0
-506.0
-445.0
-479.0
-429.0
-464.0
-549.0
-506.0
-463.0
-487.0
-551.0
-526.0
-548.0
-431.0
-487.0
-474.0
-539.0
-468.0
-471.0
-506.0
-457.0
-462.0
-509.0
-522.0
-571.0
-595.0
-474.0
-456.0
-475.0
-443.0
-454.0
-472.0
-605.0
-686.0
-429.0
-447.0
-484.0
-636.0
-487.0
-502.0
-487.0
-474.0
-453.0
-494.0
-451.0
-536.0
-481.0
-509.0
-465.0
-1046.0
-475.0
-438.0
-427.0
-505.0
-454.0
-487.0
-478.0
-797.0
-433.0
-457.0
-567.0
-451.0
-481.0
-453.0
-481.0
-437.0
-619.0
-509.0
-443.0
-431.0
-438.0
-422.0
-494.0
-459.0
-626.0
-572.0
-507.0
-480.0
-534.0
-449.0
-659.0
-491.0
-455.0
-518.0
-523.0
-429.0
-428.0
-480.0
-465.0
-459.0
-454.0
-456.0
-504.0
-435.0
-457.0
-666.0
-433.0
-502.0
-442.0
-471.0
-451.0
-500.0
-426.0
-469.0
-431.0
-503.0
-504.0
-504.0
-505.0
-451.0
-571.0
-447.0
-531.0
-452.0
-472.0
-445.0
-447.0
-570.0
-557.0
-672.0
-483.0
-508.0
-474.0
-430.0
-545.0
-424.0
-497.0
-519.0
-453.0
-624.0
-438.0
-447.0
-511.0
-443.0
-515.0
-447.0
-483.0
-544.0
-711.0
-466.0
-487.0
-414.0
-545.0
-462.0
-488.0
-612.0
-429.0
-492.0
-486.0
-472.0
-581.0
-561.0
-577.0
-517.0
-437.0
-452.0
-551.0
-495.0
-503.0
-621.0
-512.0
-474.0
-556.0
-456.0
-441.0
-550.0
-496.0
-514.0
-551.0
-432.0
-520.0
-510.0
-503.0
-436.0
-584.0
-549.0
-431.0
-666.0
-506.0
-492.0
-486.0
-430.0
-434.0
-533.0
-426.0
-426.0
-820.0
-461.0
-760.0
-630.0
-526.0
-526.0
-581.0
-491.0
-440.0
-466.0
-559.0
-430.0
-590.0
-448.0
-588.0
-529.0
-797.0
-444.0
-507.0
-632.0
-430.0
-440.0
-513.0
-433.0
-508.0
-651.0
