Score
1326.0
-313.0
1093.0
-156.0
1480.0
410.0
1672.0
1372.0
1451.0
1854.0
-339.0
12.0
1652.0
420.0
-258.0
146.0
599.0
1435.0
1474.0
1473.0
1653.0
1462.0
1854.0
1645.0
-314.0
-350.0
1462.0
1441.0
1655.0
516.0
424.0
715.0
1454.0
1465.0
1459.0
1443.0
362.0
1450.0
1656.0
1478.0
1463.0
1658.0
2019.0
1648.0
1470.0
1467.0
1480.0
1473.0
1651.0
1478.0
417.0
339.0
1479.0
-403.0
1876.0
117.0
1634.0
1475.0
1654.0
-99.0
422.0
1457.0
-293.0
1452.0
1458.0
1465.0
1663.0
1425.0
1480.0
-292.0
-402.0
1463.0
-366.0
1671.0
307.0
391.0
1465.0
1430.0
1655.0
1471.0
341.0
-312.0
442.0
1445.0
1665.0
1451.0
386.0
1657.0
1662.0
1465.0
391.0
1467.0
1464.0
415.0
1445.0
1657.0
1435.0
1660.0
-286.0
-86.0
