Score
-478.0
-629.0
-518.0
-536.0
-549.0
-501.0
-457.0
-539.0
-485.0
-809.0
-504.0
-504.0
-563.0
-511.0
-489.0
-609.0
-437.0
-508.0
-520.0
-536.0
-518.0
-473.0
-560.0
-484.0
-563.0
-453.0
-505.0
-542.0
-643.0
-485.0
-547.0
-467.0
-559.0
-762.0
-515.0
-516.0
-515.0
-497.0
-482.0
-565.0
-494.0
-473.0
-471.0
-485.0
-499.0
-535.0
-473.0
-648.0
-820.0
-651.0
-610.0
-682.0
-486.0
-517.0
-555.0
-494.0
-457.0
-506.0
-511.0
-481.0
-485.0
-489.0
-481.0
-510.0
-514.0
-507.0
-488.0
-520.0
-500.0
-496.0
-498.0
-509.0
-492.0
-541.0
-496.0
-501.0
-503.0
-500.0
-482.0
-487.0
-509.0
-526.0
-551.0
-560.0
-472.0
-501.0
-476.0
-532.0
-511.0
-527.0
-457.0
-502.0
-598.0
-482.0
-494.0
-490.0
-545.0
-500.0
-597.0
-562.0
-722.0
-496.0
-498.0
-498.0
-441.0
-505.0
-471.0
-468.0
-715.0
-645.0
-779.0
-537.0
-517.0
-645.0
-479.0
-667.0
-559.0
-501.0
-462.0
-424.0
-443.0
-489.0
-492.0
-485.0
-451.0
-527.0
-479.0
-442.0
-484.0
-593.0
-522.0
-543.0
-496.0
-487.0
-588.0
-560.0
-507.0
-495.0
-480.0
-510.0
-537.0
-429.0
-502.0
-429.0
-503.0
-425.0
-666.0
-448.0
-459.0
-513.0
-487.0
-501.0
-520.0
-464.0
-505.0
-492.0
-799.0
-456.0
-523.0
-452.0
-490.0
-554.0
-495.0
-567.0
-512.0
-435.0
-496.0
-484.0
-486.0
-465.0
-611.0
-432.0
-500.0
-553.0
-599.0
-429.0
-419.0
-671.0
-468.0
-524.0
-526.0
-431.0
-469.0
-497.0
-580.0
-641.0
-528.0
-476.0
-716.0
-500.0
-562.0
-514.0
-428.0
-464.0
-472.0
-438.0
-525.0
-447.0
-487.0
-470.0
-469.0
-519.0
-485.0
-436.0
-497.0
-545.0
-499.0
-544.0
-482.0
-470.0
-509.0
-531.0
-474.0
-501.0
-627.0
-505.0
-475.0
-486.0
-529.0
-440.0
